textbox5,textbox2,Textbox7
generated on 11/03/2019 13:48:34 UTC,Influenza transmission zone: Eastern Asia,© World Health Organization 2019

AH5_label,AH5_Chart01_CategoryGroup2_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0
AH5,2018,21,0,AH1,0,AH1N12009,108,AH3,51,ANOTSUBTYPED,1,BYAMAGATA,10,BVICTORIA,12,BNOTDETERMINED,9
AH5,2018,22,0,AH1,0,AH1N12009,107,AH3,34,ANOTSUBTYPED,0,BYAMAGATA,29,BVICTORIA,10,BNOTDETERMINED,3
AH5,2018,23,0,AH1,0,AH1N12009,97,AH3,32,ANOTSUBTYPED,0,BYAMAGATA,9,BVICTORIA,4,BNOTDETERMINED,3
AH5,2018,24,0,AH1,0,AH1N12009,114,AH3,11,ANOTSUBTYPED,0,BYAMAGATA,7,BVICTORIA,2,BNOTDETERMINED,6
AH5,2018,25,0,AH1,0,AH1N12009,112,AH3,14,ANOTSUBTYPED,1,BYAMAGATA,24,BVICTORIA,7,BNOTDETERMINED,0
AH5,2018,26,0,AH1,0,AH1N12009,66,AH3,16,ANOTSUBTYPED,0,BYAMAGATA,7,BVICTORIA,2,BNOTDETERMINED,3
AH5,2018,27,0,AH1,0,AH1N12009,91,AH3,40,ANOTSUBTYPED,0,BYAMAGATA,20,BVICTORIA,8,BNOTDETERMINED,8
AH5,2018,28,0,AH1,0,AH1N12009,144,AH3,25,ANOTSUBTYPED,0,BYAMAGATA,8,BVICTORIA,3,BNOTDETERMINED,3
AH5,2018,29,0,AH1,0,AH1N12009,145,AH3,22,ANOTSUBTYPED,0,BYAMAGATA,8,BVICTORIA,2,BNOTDETERMINED,4
AH5,2018,30,0,AH1,0,AH1N12009,133,AH3,27,ANOTSUBTYPED,0,BYAMAGATA,1,BVICTORIA,3,BNOTDETERMINED,2
AH5,2018,31,0,AH1,0,AH1N12009,112,AH3,7,ANOTSUBTYPED,0,BYAMAGATA,2,BVICTORIA,5,BNOTDETERMINED,0
AH5,2018,32,0,AH1,0,AH1N12009,94,AH3,20,ANOTSUBTYPED,0,BYAMAGATA,3,BVICTORIA,1,BNOTDETERMINED,2
AH5,2018,33,0,AH1,0,AH1N12009,134,AH3,31,ANOTSUBTYPED,0,BYAMAGATA,6,BVICTORIA,0,BNOTDETERMINED,1
AH5,2018,34,0,AH1,0,AH1N12009,130,AH3,25,ANOTSUBTYPED,0,BYAMAGATA,2,BVICTORIA,2,BNOTDETERMINED,0
AH5,2018,35,0,AH1,0,AH1N12009,107,AH3,47,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,3,BNOTDETERMINED,0
AH5,2018,36,0,AH1,0,AH1N12009,125,AH3,77,ANOTSUBTYPED,0,BYAMAGATA,2,BVICTORIA,2,BNOTDETERMINED,3
AH5,2018,37,0,AH1,0,AH1N12009,294,AH3,195,ANOTSUBTYPED,0,BYAMAGATA,3,BVICTORIA,0,BNOTDETERMINED,0
AH5,2018,38,0,AH1,0,AH1N12009,152,AH3,52,ANOTSUBTYPED,0,BYAMAGATA,3,BVICTORIA,2,BNOTDETERMINED,2
AH5,2018,39,0,AH1,0,AH1N12009,159,AH3,59,ANOTSUBTYPED,0,BYAMAGATA,2,BVICTORIA,2,BNOTDETERMINED,1
AH5,2018,40,0,AH1,0,AH1N12009,171,AH3,39,ANOTSUBTYPED,0,BYAMAGATA,6,BVICTORIA,3,BNOTDETERMINED,2
AH5,2018,41,0,AH1,0,AH1N12009,133,AH3,34,ANOTSUBTYPED,1,BYAMAGATA,3,BVICTORIA,4,BNOTDETERMINED,0
AH5,2018,42,0,AH1,0,AH1N12009,142,AH3,44,ANOTSUBTYPED,0,BYAMAGATA,3,BVICTORIA,0,BNOTDETERMINED,2
AH5,2018,43,0,AH1,0,AH1N12009,195,AH3,39,ANOTSUBTYPED,0,BYAMAGATA,7,BVICTORIA,6,BNOTDETERMINED,0
AH5,2018,44,0,AH1,0,AH1N12009,271,AH3,55,ANOTSUBTYPED,1,BYAMAGATA,11,BVICTORIA,5,BNOTDETERMINED,0
AH5,2018,45,0,AH1,0,AH1N12009,329,AH3,102,ANOTSUBTYPED,0,BYAMAGATA,5,BVICTORIA,11,BNOTDETERMINED,2
AH5,2018,46,0,AH1,0,AH1N12009,426,AH3,87,ANOTSUBTYPED,4,BYAMAGATA,8,BVICTORIA,6,BNOTDETERMINED,2
AH5,2018,47,0,AH1,0,AH1N12009,671,AH3,95,ANOTSUBTYPED,0,BYAMAGATA,4,BVICTORIA,4,BNOTDETERMINED,6
AH5,2018,48,0,AH1,0,AH1N12009,992,AH3,135,ANOTSUBTYPED,1,BYAMAGATA,8,BVICTORIA,11,BNOTDETERMINED,8
AH5,2018,49,0,AH1,0,AH1N12009,1192,AH3,202,ANOTSUBTYPED,2,BYAMAGATA,5,BVICTORIA,5,BNOTDETERMINED,3
AH5,2018,50,0,AH1,0,AH1N12009,1655,AH3,263,ANOTSUBTYPED,2,BYAMAGATA,10,BVICTORIA,16,BNOTDETERMINED,4
AH5,2018,51,0,AH1,0,AH1N12009,2784,AH3,446,ANOTSUBTYPED,2,BYAMAGATA,4,BVICTORIA,20,BNOTDETERMINED,5
AH5,2018,52,0,AH1,0,AH1N12009,3325,AH3,554,ANOTSUBTYPED,2,BYAMAGATA,4,BVICTORIA,22,BNOTDETERMINED,2
AH5,2019,1,0,AH1,0,AH1N12009,4366,AH3,743,ANOTSUBTYPED,2,BYAMAGATA,7,BVICTORIA,27,BNOTDETERMINED,4
AH5,2019,2,0,AH1,0,AH1N12009,6601,AH3,1229,ANOTSUBTYPED,7,BYAMAGATA,7,BVICTORIA,46,BNOTDETERMINED,16
AH5,2019,3,0,AH1,0,AH1N12009,7652,AH3,1484,ANOTSUBTYPED,18,BYAMAGATA,5,BVICTORIA,67,BNOTDETERMINED,23
AH5,2019,4,0,AH1,0,AH1N12009,6782,AH3,1543,ANOTSUBTYPED,20,BYAMAGATA,3,BVICTORIA,78,BNOTDETERMINED,17
AH5,2019,5,0,AH1,0,AH1N12009,5221,AH3,1336,ANOTSUBTYPED,32,BYAMAGATA,5,BVICTORIA,75,BNOTDETERMINED,31
AH5,2019,6,0,AH1,0,AH1N12009,3069,AH3,982,ANOTSUBTYPED,1,BYAMAGATA,9,BVICTORIA,87,BNOTDETERMINED,8
AH5,2019,7,0,AH1,0,AH1N12009,3615,AH3,1149,ANOTSUBTYPED,1,BYAMAGATA,11,BVICTORIA,150,BNOTDETERMINED,16
AH5,2019,8,0,AH1,0,AH1N12009,2898,AH3,1134,ANOTSUBTYPED,0,BYAMAGATA,11,BVICTORIA,186,BNOTDETERMINED,24
AH5,2019,9,0,AH1,0,AH1N12009,1419,AH3,843,ANOTSUBTYPED,13,BYAMAGATA,5,BVICTORIA,226,BNOTDETERMINED,6
AH5,2019,10,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,

