textbox5,textbox2,Textbox7
generated on 11/03/2019 12:33:41 UTC,Influenza transmission zone: Temperate South America,© World Health Organization 2019

AH5_label,AH5_Chart01_CategoryGroup2_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0
AH5,2018,21,,AH1,0,AH1N12009,5,AH3,31,ANOTSUBTYPED,5,BYAMAGATA,2,BVICTORIA,1,BNOTDETERMINED,7
AH5,2018,22,,AH1,0,AH1N12009,9,AH3,53,ANOTSUBTYPED,21,BYAMAGATA,5,BVICTORIA,0,BNOTDETERMINED,13
AH5,2018,23,,AH1,0,AH1N12009,10,AH3,60,ANOTSUBTYPED,34,BYAMAGATA,9,BVICTORIA,5,BNOTDETERMINED,15
AH5,2018,24,,AH1,0,AH1N12009,13,AH3,73,ANOTSUBTYPED,26,BYAMAGATA,6,BVICTORIA,5,BNOTDETERMINED,21
AH5,2018,25,,AH1,0,AH1N12009,20,AH3,101,ANOTSUBTYPED,40,BYAMAGATA,15,BVICTORIA,4,BNOTDETERMINED,19
AH5,2018,26,,AH1,0,AH1N12009,47,AH3,154,ANOTSUBTYPED,33,BYAMAGATA,14,BVICTORIA,11,BNOTDETERMINED,22
AH5,2018,27,,AH1,0,AH1N12009,64,AH3,149,ANOTSUBTYPED,69,BYAMAGATA,13,BVICTORIA,3,BNOTDETERMINED,30
AH5,2018,28,,AH1,0,AH1N12009,44,AH3,193,ANOTSUBTYPED,114,BYAMAGATA,18,BVICTORIA,6,BNOTDETERMINED,51
AH5,2018,29,,AH1,0,AH1N12009,79,AH3,175,ANOTSUBTYPED,130,BYAMAGATA,25,BVICTORIA,6,BNOTDETERMINED,92
AH5,2018,30,,AH1,0,AH1N12009,66,AH3,175,ANOTSUBTYPED,162,BYAMAGATA,24,BVICTORIA,5,BNOTDETERMINED,68
AH5,2018,31,,AH1,0,AH1N12009,79,AH3,158,ANOTSUBTYPED,157,BYAMAGATA,25,BVICTORIA,3,BNOTDETERMINED,79
AH5,2018,32,,AH1,0,AH1N12009,120,AH3,215,ANOTSUBTYPED,212,BYAMAGATA,49,BVICTORIA,6,BNOTDETERMINED,112
AH5,2018,33,,AH1,0,AH1N12009,144,AH3,208,ANOTSUBTYPED,220,BYAMAGATA,57,BVICTORIA,8,BNOTDETERMINED,142
AH5,2018,34,,AH1,0,AH1N12009,174,AH3,198,ANOTSUBTYPED,226,BYAMAGATA,56,BVICTORIA,6,BNOTDETERMINED,147
AH5,2018,35,,AH1,0,AH1N12009,204,AH3,160,ANOTSUBTYPED,270,BYAMAGATA,71,BVICTORIA,10,BNOTDETERMINED,149
AH5,2018,36,,AH1,0,AH1N12009,240,AH3,93,ANOTSUBTYPED,64,BYAMAGATA,88,BVICTORIA,7,BNOTDETERMINED,102
AH5,2018,37,,AH1,0,AH1N12009,201,AH3,97,ANOTSUBTYPED,76,BYAMAGATA,69,BVICTORIA,17,BNOTDETERMINED,105
AH5,2018,38,,AH1,0,AH1N12009,133,AH3,64,ANOTSUBTYPED,47,BYAMAGATA,63,BVICTORIA,12,BNOTDETERMINED,62
AH5,2018,39,,AH1,0,AH1N12009,93,AH3,41,ANOTSUBTYPED,42,BYAMAGATA,38,BVICTORIA,10,BNOTDETERMINED,42
AH5,2018,40,,AH1,0,AH1N12009,44,AH3,32,ANOTSUBTYPED,24,BYAMAGATA,31,BVICTORIA,4,BNOTDETERMINED,36
AH5,2018,41,,AH1,0,AH1N12009,33,AH3,18,ANOTSUBTYPED,28,BYAMAGATA,35,BVICTORIA,1,BNOTDETERMINED,47
AH5,2018,42,,AH1,0,AH1N12009,18,AH3,15,ANOTSUBTYPED,10,BYAMAGATA,28,BVICTORIA,2,BNOTDETERMINED,23
AH5,2018,43,,AH1,0,AH1N12009,11,AH3,16,ANOTSUBTYPED,16,BYAMAGATA,19,BVICTORIA,1,BNOTDETERMINED,28
AH5,2018,44,,AH1,0,AH1N12009,9,AH3,8,ANOTSUBTYPED,7,BYAMAGATA,10,BVICTORIA,1,BNOTDETERMINED,23
AH5,2018,45,,AH1,0,AH1N12009,7,AH3,9,ANOTSUBTYPED,12,BYAMAGATA,21,BVICTORIA,1,BNOTDETERMINED,17
AH5,2018,46,,AH1,0,AH1N12009,1,AH3,3,ANOTSUBTYPED,7,BYAMAGATA,13,BVICTORIA,0,BNOTDETERMINED,16
AH5,2018,47,,AH1,0,AH1N12009,4,AH3,3,ANOTSUBTYPED,4,BYAMAGATA,16,BVICTORIA,0,BNOTDETERMINED,3
AH5,2018,48,,AH1,0,AH1N12009,6,AH3,13,ANOTSUBTYPED,1,BYAMAGATA,13,BVICTORIA,0,BNOTDETERMINED,6
AH5,2018,49,,AH1,0,AH1N12009,2,AH3,5,ANOTSUBTYPED,1,BYAMAGATA,11,BVICTORIA,0,BNOTDETERMINED,4
AH5,2018,50,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,1,BYAMAGATA,11,BVICTORIA,0,BNOTDETERMINED,0
AH5,2018,51,,AH1,0,AH1N12009,3,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,6,BVICTORIA,1,BNOTDETERMINED,6
AH5,2018,52,,AH1,0,AH1N12009,2,AH3,3,ANOTSUBTYPED,0,BYAMAGATA,6,BVICTORIA,0,BNOTDETERMINED,1
AH5,2019,1,,AH1,0,AH1N12009,2,AH3,2,ANOTSUBTYPED,4,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,3
AH5,2019,2,,AH1,0,AH1N12009,4,AH3,4,ANOTSUBTYPED,3,BYAMAGATA,8,BVICTORIA,0,BNOTDETERMINED,1
AH5,2019,3,,AH1,0,AH1N12009,4,AH3,3,ANOTSUBTYPED,4,BYAMAGATA,7,BVICTORIA,0,BNOTDETERMINED,2
AH5,2019,4,,AH1,0,AH1N12009,6,AH3,3,ANOTSUBTYPED,3,BYAMAGATA,3,BVICTORIA,0,BNOTDETERMINED,1
AH5,2019,5,,AH1,0,AH1N12009,7,AH3,4,ANOTSUBTYPED,1,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,1
AH5,2019,6,,AH1,0,AH1N12009,4,AH3,3,ANOTSUBTYPED,2,BYAMAGATA,4,BVICTORIA,0,BNOTDETERMINED,2
AH5,2019,7,,AH1,0,AH1N12009,1,AH3,5,ANOTSUBTYPED,1,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,0
AH5,2019,8,,AH1,0,AH1N12009,1,AH3,6,ANOTSUBTYPED,2,BYAMAGATA,4,BVICTORIA,0,BNOTDETERMINED,0
AH5,2019,9,,AH1,0,AH1N12009,6,AH3,4,ANOTSUBTYPED,0,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,2
AH5,2019,10,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0

