textbox2
United States of America

AH5_label,AH5_Chart01_CategoryGroup2_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0
AH5,2018,21,0,AH1,0,AH1N12009,18,AH3,6,ANOTSUBTYPED,119,BYAMAGATA,20,BVICTORIA,4,BNOTDETERMINED,171
AH5,2018,22,0,AH1,0,AH1N12009,7,AH3,5,ANOTSUBTYPED,77,BYAMAGATA,11,BVICTORIA,2,BNOTDETERMINED,91
AH5,2018,23,0,AH1,0,AH1N12009,6,AH3,3,ANOTSUBTYPED,74,BYAMAGATA,9,BVICTORIA,3,BNOTDETERMINED,83
AH5,2018,24,0,AH1,0,AH1N12009,6,AH3,3,ANOTSUBTYPED,51,BYAMAGATA,8,BVICTORIA,3,BNOTDETERMINED,67
AH5,2018,25,0,AH1,0,AH1N12009,1,AH3,3,ANOTSUBTYPED,49,BYAMAGATA,6,BVICTORIA,3,BNOTDETERMINED,38
AH5,2018,26,0,AH1,0,AH1N12009,2,AH3,6,ANOTSUBTYPED,57,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,29
AH5,2018,27,0,AH1,0,AH1N12009,9,AH3,5,ANOTSUBTYPED,44,BYAMAGATA,6,BVICTORIA,0,BNOTDETERMINED,26
AH5,2018,28,0,AH1,0,AH1N12009,8,AH3,9,ANOTSUBTYPED,51,BYAMAGATA,3,BVICTORIA,2,BNOTDETERMINED,14
AH5,2018,29,0,AH1,0,AH1N12009,15,AH3,5,ANOTSUBTYPED,57,BYAMAGATA,4,BVICTORIA,2,BNOTDETERMINED,18
AH5,2018,30,0,AH1,0,AH1N12009,9,AH3,3,ANOTSUBTYPED,51,BYAMAGATA,0,BVICTORIA,2,BNOTDETERMINED,19
AH5,2018,31,0,AH1,0,AH1N12009,7,AH3,10,ANOTSUBTYPED,49,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,16
AH5,2018,32,0,AH1,0,AH1N12009,6,AH3,8,ANOTSUBTYPED,46,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,23
AH5,2018,33,0,AH1,0,AH1N12009,5,AH3,9,ANOTSUBTYPED,42,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,19
AH5,2018,34,0,AH1,0,AH1N12009,16,AH3,19,ANOTSUBTYPED,82,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,28
AH5,2018,35,0,AH1,0,AH1N12009,10,AH3,6,ANOTSUBTYPED,98,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,33
AH5,2018,36,0,AH1,0,AH1N12009,17,AH3,17,ANOTSUBTYPED,118,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,53
AH5,2018,37,0,AH1,0,AH1N12009,29,AH3,14,ANOTSUBTYPED,153,BYAMAGATA,4,BVICTORIA,0,BNOTDETERMINED,48
AH5,2018,38,0,AH1,0,AH1N12009,21,AH3,16,ANOTSUBTYPED,158,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,67
AH5,2018,39,0,AH1,0,AH1N12009,8,AH3,8,ANOTSUBTYPED,162,BYAMAGATA,3,BVICTORIA,0,BNOTDETERMINED,50
AH5,2018,40,0,AH1,0,AH1N12009,29,AH3,11,ANOTSUBTYPED,226,BYAMAGATA,11,BVICTORIA,7,BNOTDETERMINED,69
AH5,2018,41,0,AH1,0,AH1N12009,52,AH3,11,ANOTSUBTYPED,230,BYAMAGATA,5,BVICTORIA,3,BNOTDETERMINED,86
AH5,2018,42,0,AH1,0,AH1N12009,51,AH3,21,ANOTSUBTYPED,324,BYAMAGATA,14,BVICTORIA,2,BNOTDETERMINED,90
AH5,2018,43,0,AH1,0,AH1N12009,74,AH3,35,ANOTSUBTYPED,340,BYAMAGATA,13,BVICTORIA,0,BNOTDETERMINED,101
AH5,2018,44,0,AH1,0,AH1N12009,84,AH3,23,ANOTSUBTYPED,391,BYAMAGATA,8,BVICTORIA,1,BNOTDETERMINED,99
AH5,2018,45,0,AH1,0,AH1N12009,117,AH3,27,ANOTSUBTYPED,557,BYAMAGATA,7,BVICTORIA,4,BNOTDETERMINED,99
AH5,2018,46,0,AH1,0,AH1N12009,147,AH3,40,ANOTSUBTYPED,676,BYAMAGATA,3,BVICTORIA,2,BNOTDETERMINED,99
AH5,2018,47,0,AH1,0,AH1N12009,211,AH3,53,ANOTSUBTYPED,902,BYAMAGATA,5,BVICTORIA,2,BNOTDETERMINED,73
AH5,2018,48,0,AH1,0,AH1N12009,322,AH3,63,ANOTSUBTYPED,1007,BYAMAGATA,10,BVICTORIA,2,BNOTDETERMINED,104
AH5,2018,49,0,AH1,0,AH1N12009,356,AH3,89,ANOTSUBTYPED,1672,BYAMAGATA,7,BVICTORIA,3,BNOTDETERMINED,155
AH5,2018,50,0,AH1,0,AH1N12009,667,AH3,166,ANOTSUBTYPED,3251,BYAMAGATA,6,BVICTORIA,7,BNOTDETERMINED,191
AH5,2018,51,0,AH1,0,AH1N12009,1100,AH3,227,ANOTSUBTYPED,5360,BYAMAGATA,7,BVICTORIA,20,BNOTDETERMINED,188
AH5,2018,52,0,AH1,0,AH1N12009,1216,AH3,263,ANOTSUBTYPED,6949,BYAMAGATA,9,BVICTORIA,18,BNOTDETERMINED,240
AH5,2019,1,0,AH1,0,AH1N12009,1129,AH3,270,ANOTSUBTYPED,5389,BYAMAGATA,14,BVICTORIA,6,BNOTDETERMINED,141
AH5,2019,2,0,AH1,0,AH1N12009,1348,AH3,218,ANOTSUBTYPED,4957,BYAMAGATA,14,BVICTORIA,2,BNOTDETERMINED,223
AH5,2019,3,0,AH1,0,AH1N12009,1354,AH3,320,ANOTSUBTYPED,6448,BYAMAGATA,14,BVICTORIA,16,BNOTDETERMINED,178
AH5,2019,4,0,AH1,0,AH1N12009,1354,AH3,444,ANOTSUBTYPED,8000,BYAMAGATA,9,BVICTORIA,15,BNOTDETERMINED,247
AH5,2019,5,0,AH1,0,AH1N12009,1412,AH3,663,ANOTSUBTYPED,10219,BYAMAGATA,16,BVICTORIA,21,BNOTDETERMINED,275
AH5,2019,6,0,AH1,0,AH1N12009,1516,AH3,894,ANOTSUBTYPED,12492,BYAMAGATA,6,BVICTORIA,11,BNOTDETERMINED,407
AH5,2019,7,0,AH1,0,AH1N12009,1068,AH3,851,ANOTSUBTYPED,11206,BYAMAGATA,7,BVICTORIA,11,BNOTDETERMINED,324
AH5,2019,8,0,AH1,0,AH1N12009,494,AH3,583,ANOTSUBTYPED,10078,BYAMAGATA,7,BVICTORIA,7,BNOTDETERMINED,298
AH5,2019,9,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2019,10,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,

